X: (V),Y: (Hits)
0.00114852,0
0.00114916,0
0.00114979,0
0.00115042,0
0.00115105,0
0.00115169,0
0.00115232,0
0.00115295,0
0.00115358,0
0.00115422,0
0.00115485,0
0.00115548,0
0.00115611,0
0.00115675,0
0.00115738,0
0.00115801,0
0.00115864,0
0.00115928,0
0.00115991,0
0.00116054,0
0.00116117,0
0.00116181,0
0.00116244,0
0.00116307,1
0.0011637,0
0.00116434,0
0.00116497,0
0.0011656,0
0.00116623,0
0.00116687,0
0.0011675,0
0.00116813,0
0.00116876,0
0.0011694,0
0.00117003,0
0.00117066,0
0.00117129,0
0.00117193,0
0.00117256,0
0.00117319,0
0.00117382,0
0.00117446,0
0.00117509,0
0.00117572,0
0.00117636,0
0.00117699,0
0.00117762,0
0.00117825,0
0.00117889,0
0.00117952,0
0.00118015,0
0.00118078,0
0.00118142,0
0.00118205,0
0.00118268,0
0.00118331,0
0.00118395,0
0.00118458,0
0.00118521,0
0.00118584,0
0.00118648,0
0.00118711,0
0.00118774,0
0.00118837,0
0.00118901,0
0.00118964,0
0.00119027,0
0.0011909,0
0.00119154,0
0.00119217,0
0.0011928,0
0.00119343,0
0.00119407,0
0.0011947,0
0.00119533,0
0.00119596,0
0.0011966,0
0.00119723,0
0.00119786,0
0.00119849,0
0.00119913,0
0.00119976,0
0.00120039,0
0.00120102,0
0.00120166,0
0.00120229,0
0.00120292,0
0.00120355,0
0.00120419,0
0.00120482,0
0.00120545,0
0.00120608,0
0.00120672,0
0.00120735,0
0.00120798,0
0.00120861,0
0.00120925,0
0.00120988,0
0.00121051,0
0.00121114,0
0.00121178,0
0.00121241,0
0.00121304,0
0.00121367,0
0.00121431,0
0.00121494,0
0.00121557,0
0.0012162,0
0.00121684,0
0.00121747,0
0.0012181,0
0.00121873,0
0.00121937,0
0.00122,0
0.00122063,0
0.00122126,0
0.0012219,0
0.00122253,0
0.00122316,0
0.00122379,0
0.00122443,0
0.00122506,0
0.00122569,0
0.00122632,0
0.00122696,0
0.00122759,0
0.00122822,0
0.00122885,0
0.00122949,0
0.00123012,0
0.00123075,0
0.00123138,0
0.00123202,0
0.00123265,0
0.00123328,0
0.00123391,0
0.00123455,0
0.00123518,0
0.00123581,0
0.00123644,0
0.00123708,0
0.00123771,0
0.00123834,0
0.00123897,0
0.00123961,0
0.00124024,0
0.00124087,0
0.0012415,0
0.00124214,0
0.00124277,0
0.0012434,0
0.00124403,0
0.00124467,0
0.0012453,0
0.00124593,0
0.00124656,0
0.0012472,0
0.00124783,0
0.00124846,0
0.00124909,0
0.00124973,0
0.00125036,0
0.00125099,0
0.00125162,0
0.00125226,0
0.00125289,0
0.00125352,0
0.00125415,0
0.00125479,0
0.00125542,0
0.00125605,0
0.00125668,0
0.00125732,0
0.00125795,0
0.00125858,0
0.00125921,0
0.00125985,0
0.00126048,0
0.00126111,0
0.00126174,0
0.00126238,0
0.00126301,0
0.00126364,0
0.00126427,0
0.00126491,0
0.00126554,0
0.00126617,0
0.0012668,0
0.00126744,0
0.00126807,0
0.0012687,0
0.00126933,0
0.00126997,0
0.0012706,0
0.00127123,0
0.00127186,0
0.0012725,0
0.00127313,0
0.00127376,0
0.00127439,0
0.00127503,0
0.00127566,0
0.00127629,0
0.00127693,0
0.00127756,0
0.00127819,0
0.00127882,0
0.00127946,0
0.00128009,0
0.00128072,0
0.00128135,0
0.00128199,0
0.00128262,0
0.00128325,0
0.00128388,0
0.00128452,0
0.00128515,0
0.00128578,0
0.00128641,0
0.00128705,0
0.00128768,0
0.00128831,0
0.00128894,0
0.00128958,0
0.00129021,0
0.00129084,0
0.00129147,0
0.00129211,0
0.00129274,0
0.00129337,0
0.001294,0
0.00129464,0
0.00129527,0
0.0012959,0
0.00129653,0
0.00129717,0
0.0012978,0
0.00129843,0
0.00129906,0
0.0012997,0
0.00130033,0
0.00130096,0
0.00130159,0
0.00130223,0
0.00130286,0
0.00130349,0
0.00130412,0
0.00130476,0
0.00130539,0
0.00130602,0
0.00130665,0
0.00130729,0
0.00130792,0
0.00130855,0
0.00130918,0
0.00130982,0
0.00131045,0
0.00131108,0
0.00131171,0
0.00131235,0
0.00131298,0
0.00131361,0
0.00131424,0
0.00131488,0
0.00131551,0
0.00131614,0
0.00131677,0
0.00131741,0
0.00131804,0
0.00131867,0
0.0013193,0
0.00131994,0
0.00132057,0
0.0013212,0
0.00132183,0
0.00132247,0
0.0013231,0
0.00132373,0
0.00132436,0
0.001325,0
0.00132563,0
0.00132626,0
