X: (V),Y: (Hits)
0.0516157,0
0.0516496,0
0.0516835,0
0.0517174,0
0.0517514,0
0.0517853,0
0.0518192,0
0.0518531,0
0.0518871,1
0.051921,0
0.0519549,0
0.0519888,0
0.0520228,0
0.0520567,0
0.0520906,0
0.0521245,0
0.0521585,0
0.0521924,0
0.0522263,0
0.0522602,0
0.0522942,0
0.0523281,0
0.052362,0
0.0523959,0
0.0524299,0
0.0524638,0
0.0524977,0
0.0525316,0
0.0525655,0
0.0525995,0
0.0526334,0
0.0526673,0
0.0527012,0
0.0527352,0
0.0527691,0
0.052803,0
0.0528369,0
0.0528709,0
0.0529048,0
0.0529387,0
0.0529726,0
0.0530066,0
0.0530405,0
0.0530744,0
0.0531083,0
0.0531423,0
0.0531762,0
0.0532101,0
0.053244,0
0.053278,0
0.0533119,0
0.0533458,0
0.0533797,0
0.0534136,0
0.0534476,0
0.0534815,0
0.0535154,0
0.0535493,0
0.0535833,0
0.0536172,0
0.0536511,0
0.053685,0
0.053719,0
0.0537529,0
0.0537868,0
0.0538207,0
0.0538547,0
0.0538886,0
0.0539225,0
0.0539564,0
0.0539904,0
0.0540243,0
0.0540582,0
0.0540921,0
0.0541261,0
0.05416,0
0.0541939,0
0.0542278,0
0.0542617,0
0.0542957,0
0.0543296,0
0.0543635,0
0.0543974,0
0.0544314,0
0.0544653,0
0.0544992,0
0.0545331,0
0.0545671,0
0.054601,0
0.0546349,0
0.0546688,0
0.0547028,0
0.0547367,0
0.0547706,0
0.0548045,0
0.0548385,0
0.0548724,0
0.0549063,0
0.0549402,0
0.0549741,0
0.0550081,0
0.055042,0
0.0550759,0
0.0551098,0
0.0551438,0
0.0551777,0
0.0552116,0
0.0552455,0
0.0552795,0
0.0553134,0
0.0553473,0
0.0553812,0
0.0554152,0
0.0554491,0
0.055483,0
0.0555169,0
0.0555509,0
0.0555848,0
0.0556187,0
0.0556526,0
0.0556866,0
0.0557205,0
0.0557544,0
0.0557883,0
0.0558222,0
0.0558562,0
0.0558901,0
0.055924,0
0.0559579,0
0.0559919,0
0.0560258,0
0.0560597,0
0.0560936,0
0.0561276,0
0.0561615,0
0.0561954,0
0.0562293,0
0.0562633,0
0.0562972,0
0.0563311,0
0.056365,0
0.056399,0
0.0564329,0
0.0564668,0
0.0565007,0
0.0565347,0
0.0565686,0
0.0566025,0
0.0566364,0
0.0566703,0
0.0567043,0
0.0567382,0
0.0567721,0
0.056806,0
0.05684,0
0.0568739,0
0.0569078,0
0.0569417,0
0.0569757,0
0.0570096,0
0.0570435,0
0.0570774,0
0.0571114,0
0.0571453,0
0.0571792,0
0.0572131,0
0.0572471,0
0.057281,0
0.0573149,0
0.0573488,0
0.0573828,0
0.0574167,0
0.0574506,0
0.0574845,0
0.0575184,0
0.0575524,0
0.0575863,0
0.0576202,0
0.0576541,0
0.0576881,0
0.057722,0
0.0577559,0
0.0577898,0
0.0578238,0
0.0578577,0
0.0578916,0
0.0579255,0
0.0579595,0
0.0579934,0
0.0580273,0
0.0580612,0
0.0580952,0
0.0581291,0
0.058163,0
0.0581969,0
0.0582309,0
0.0582648,0
0.0582987,0
0.0583326,0
0.0583665,0
0.0584005,0
0.0584344,0
0.0584683,0
0.0585022,0
0.0585362,0
0.0585701,0
0.058604,0
0.0586379,0
0.0586719,0
0.0587058,0
0.0587397,0
0.0587736,0
0.0588076,0
0.0588415,0
0.0588754,0
0.0589093,0
0.0589433,0
0.0589772,0
0.0590111,0
0.059045,0
0.059079,0
0.0591129,0
0.0591468,0
0.0591807,0
0.0592146,0
0.0592486,0
0.0592825,0
0.0593164,0
0.0593503,0
0.0593843,0
0.0594182,0
0.0594521,0
0.059486,0
0.05952,0
0.0595539,0
0.0595878,0
0.0596217,0
0.0596557,0
0.0596896,0
0.0597235,0
0.0597574,0
0.0597914,0
0.0598253,0
0.0598592,0
0.0598931,0
0.0599271,0
0.059961,0
0.0599949,0
0.0600288,0
0.0600627,0
0.0600967,0
0.0601306,0
0.0601645,0
0.0601984,0
0.0602324,0
0.0602663,0
0.0603002,0
0.0603341,0
0.0603681,0
0.060402,0
0.0604359,0
0.0604698,0
0.0605038,0
0.0605377,0
0.0605716,0
0.0606055,0
0.0606395,0
0.0606734,0
