X: (V),Y: (Hits)
0.0233035,0
0.0233177,0
0.0233319,0
0.0233461,0
0.0233602,0
0.0233744,0
0.0233886,0
0.0234028,0
0.0234169,0
0.0234311,0
0.0234453,0
0.0234595,0
0.0234737,0
0.0234878,0
0.023502,0
0.0235162,0
0.0235304,0
0.0235445,0
0.0235587,1
0.0235729,0
0.0235871,0
0.0236012,0
0.0236154,0
0.0236296,0
0.0236438,0
0.023658,0
0.0236721,0
0.0236863,0
0.0237005,0
0.0237147,0
0.0237288,0
0.023743,0
0.0237572,0
0.0237714,0
0.0237855,0
0.0237997,0
0.0238139,0
0.0238281,0
0.0238423,0
0.0238564,0
0.0238706,0
0.0238848,0
0.023899,0
0.0239131,0
0.0239273,0
0.0239415,0
0.0239557,0
0.0239698,0
0.023984,0
0.0239982,0
0.0240124,0
0.0240266,0
0.0240407,0
0.0240549,0
0.0240691,0
0.0240833,0
0.0240974,0
0.0241116,0
0.0241258,0
0.02414,0
0.0241541,0
0.0241683,0
0.0241825,0
0.0241967,0
0.0242109,0
0.024225,0
0.0242392,0
0.0242534,0
0.0242676,0
0.0242817,0
0.0242959,0
0.0243101,0
0.0243243,0
0.0243384,0
0.0243526,0
0.0243668,0
0.024381,0
0.0243952,0
0.0244093,0
0.0244235,0
0.0244377,0
0.0244519,0
0.024466,0
0.0244802,0
0.0244944,0
0.0245086,0
0.0245227,0
0.0245369,0
0.0245511,0
0.0245653,0
0.0245795,0
0.0245936,0
0.0246078,0
0.024622,0
0.0246362,0
0.0246503,0
0.0246645,0
0.0246787,0
0.0246929,0
0.024707,0
0.0247212,0
0.0247354,0
0.0247496,0
0.0247638,0
0.0247779,0
0.0247921,1
0.0248063,0
0.0248205,0
0.0248346,0
0.0248488,0
0.024863,0
0.0248772,0
0.0248913,0
0.0249055,0
0.0249197,0
0.0249339,0
0.0249481,0
0.0249622,0
0.0249764,0
0.0249906,0
0.0250048,0
0.0250189,0
0.0250331,0
0.0250473,0
0.0250615,0
0.0250756,0
0.0250898,0
0.025104,0
0.0251182,0
0.0251324,0
0.0251465,0
0.0251607,0
0.0251749,0
0.0251891,0
0.0252032,0
0.0252174,0
0.0252316,0
0.0252458,0
0.0252599,0
0.0252741,0
0.0252883,0
0.0253025,0
0.0253166,0
0.0253308,0
0.025345,0
0.0253592,0
0.0253734,0
0.0253875,0
0.0254017,0
0.0254159,0
0.0254301,0
0.0254442,0
0.0254584,0
0.0254726,0
0.0254868,0
0.0255009,0
0.0255151,0
0.0255293,0
0.0255435,0
0.0255577,0
0.0255718,0
0.025586,0
0.0256002,0
0.0256144,0
0.0256285,0
0.0256427,0
0.0256569,0
0.0256711,0
0.0256852,0
0.0256994,0
0.0257136,0
0.0257278,0
0.025742,0
0.0257561,0
0.0257703,0
0.0257845,0
0.0257987,0
0.0258128,0
0.025827,0
0.0258412,0
0.0258554,0
0.0258695,0
0.0258837,0
0.0258979,0
0.0259121,0
0.0259263,0
0.0259404,0
0.0259546,0
0.0259688,0
0.025983,0
0.0259971,0
0.0260113,0
0.0260255,0
0.0260397,0
0.0260538,0
0.026068,0
0.0260822,0
0.0260964,0
0.0261106,0
0.0261247,0
0.0261389,0
0.0261531,0
0.0261673,0
0.0261814,0
0.0261956,0
0.0262098,0
0.026224,0
0.0262381,0
0.0262523,0
0.0262665,0
0.0262807,0
0.0262949,0
0.026309,0
0.0263232,0
0.0263374,0
0.0263516,0
0.0263657,0
0.0263799,0
0.0263941,0
0.0264083,0
0.0264224,0
0.0264366,0
0.0264508,0
0.026465,0
0.0264792,0
0.0264933,0
0.0265075,0
0.0265217,0
0.0265359,0
0.02655,0
0.0265642,0
0.0265784,0
0.0265926,0
0.0266067,0
0.0266209,0
0.0266351,0
0.0266493,0
0.0266635,0
0.0266776,0
0.0266918,0
0.026706,0
0.0267202,0
0.0267343,0
0.0267485,0
0.0267627,0
0.0267769,0
0.026791,0
0.0268052,0
0.0268194,0
0.0268336,0
0.0268478,0
0.0268619,0
0.0268761,0
0.0268903,0
0.0269045,0
0.0269186,0
0.0269328,0
0.026947,0
0.0269612,0
0.0269753,0
0.0269895,0
0.0270037,0
0.0270179,0
0.0270321,0
0.0270462,0
0.0270604,0
0.0270746,0
